locale	language	category	source_line	dataset_contributors	published	license	dataset_doi	file_uuid	human_source_state	source_row_sha256	canonical_sha256	text
sw	swh	BUNGE	4150	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	b66e6b42b6f4c1c0fd3841b1166c40050bb38d83b4d1c2201b8593b1a2c72af2	fec3ce6f3a88abb54194cb09852da577d35c6b4b9dd468e100ec51df0955c347	hatua za kiusalama zitakazochukuliwa kwa mujibu wa kifungu kidogo cha zinapaswa kuhakikish kiwango cha usalama kinachohitajika kwa kuzingat ia a mabadiliko ya kit eknolojia na gharama za kutekeleza hatua izo na b aina ya taarifa binafsi inayopaswa kulindwa na madhara yanayoweza kutokea kwa mhusika wa taarifa
sw	swh	BUNGE	4151	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	0af1064313148fe10f914307b22d2d397c26975c7af2121ca89b3cf437340064	6569728687a0e1b9c6f39bc302b97340ac979f74a0d0010890ea872d082737c1	mkusanyaji au mchakata ji atapaswa kuteua afisa ulinzi wa taa rifa binafsi atakayehakikisha hatua za kiudhib iti na za kiusalama zinachukuliwa ili kulinda taarif binafsi zinazokusanywa au kuchakatw a
sw	swh	BUNGE	4152	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	833d76dce3ea406c397cf701ae280c747a38b79eb81b114f7760ddf80fd2798b	59f6a57034d1048239f2428fef63b84240d8a9a312793ad810686dbc77e97d13	utekelezaji wa shughuli za mchakata ji utasimamiwa kwa mkataba utakaoainisha uhu siano kati mchakataji na mkusanyaji kwa namna ambayo mchakataji atatekele za shughuli zake kwa maeleke zo ya mkusanyaji na sheria ya ulinzi wa taarifa binafsi na kwamba pamoja na hayo mchakataji atakuw na wajibu wa kuhakikisha anazingatia viwango vya usalam sawa na vinavyoel ekezwa na sheria hii
sw	swh	BUNGE	4153	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	6f9863d15c8d26e53bcb17add5a8736bf5d8d0b61ebef0c898e9618dec4407bc	d329f12d420110d521949d7e1014a346a3d00ec9d4f2adca7e299ec57bccd122	mkusanyaji atakuwa na wajibu wa kuitaarifu tum e haraka iwezekanavyo kuhusu uvunjifu wa usalam unaoath iri taarifa binafsi zinazochakatwa kwa niaba ya mkusanyaji
sw	swh	BUNGE	4155	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	1d4388ea7cc93101e42f5f4ed9006fc266cd98edd4dd802dfb6abca9aa6ced43	8dc76c2625e7b8da8c2f0b319fa439de6779b0628071390dbd9ae6c1ff16ea91	endapo mkusanyaji atatu mia taarifa binafsi kwa madhumuni aalum kama ilivyoainish wa katika kifungu cha atatakiwa kuhifadhi taarifa hizo kwa kipindi ilichoainishwa kati ka sheria zilizopo au kwa kipindi ambacho kitaa inishwa katika kanuni ili kuhakikisha kuwa mhusika wa taarifa anapata fursa ya kuzipata taarifa hizo pale atakapozihitaji
sw	swh	BUNGE	4156	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	5122d0a6fe9a72cd67fda8d82d423ffe9ea496fef95aba21f28a9e5486200d90	ce068542ffe58cabf524cf9120799fb24018ba74b880aa84891e63a54beffd06	kwa kuzingatia kifungu kidogo cha waziri anaweza wa kanuni kuanisha taratibu za uhifadhi uteketezaji wa taarifa binafsi alizonazo mku sanyaji kwa kuzinga tia madhumuni ya uhifadhi
sw	swh	BUNGE	4158	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	b61a28608eca356cfead99aefff0c091fcbb8d63776dd2e4bc27c4240683af43	2830224ac2d69b0e5ed03cb441bf8f6859afcb8c5c3c4e5871602fd799a1d412	endapo katika nyaraka au jalada ambalo upati kanaji wake meruhusiwa chini ya sheria hii kuna taarifa binafsi ambazo mhusika wa taarifa hizo anadai kuwa a hazijakamilika sio sahihi au zinapotosha au b haziendani na dhumuni la uhifadhi wa taarifa husika mkusanyaji kwa kuzingatia taratibu utakaoainishwa katika kanuni na baada ya kupokea maombi ya mhusika wa taarifa na kujiridhisha nayo anaweza kurekebish taarifa hizo
sw	swh	BUNGE	4159	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	b1ac0a1457f993f28ab4ee96a08e0b43392e2125c28922c031bf842bb358766c	cfc19787490b8f3a770b6f0870620d862d44cfacd8c4f7128d5ad3a780f226f4	mkusanyaji wak ati wa kufanya arekebisho kwenye taa rifa binafsi chini ya kifungu hiki atahakikisha kuwa hafuti umbuk umbu ya aandishi ya nyaraka kam ilivyokuwa kabla ya arekebisho
sw	swh	BUNGE	4160	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	b3610af372fb788f2fb443459c050fcf3a445738be6f9f899424d46d6867c7c2	ed0bf3ae8d0f5f9521a748e98c11d5d9302e1c4716f1b5046aaa56047aab6d44	endapo mkusanyaji hatarid hika na sababu za maombi chini ya kifungu kidogo cha anawe za kukata kufanya arekebisho yoyote kwenye taarifa binafsi na kumtaarifu mwombaji sababu za ukata maombi
sw	swh	BUNGE	4161	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	1aeed0f65b34d77b82e5e3fe4f55a96705d7fa129ebb763d5d1a078796340e50	15a74f2cec62d3ab9d5c196af14d01d216fcf79d97d1bb5e9dc304cc25ac445c	na sheria ya ulinzi wa taarifa binafsi katazo la uchakataji wa taarifa binafsi nyeti
sw	swh	BUNGE	4162	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	b57926a4877e168e2f6fc181ccdeda31b9bb13ddc332ac61260a1517c56dbe5e	e09ee198c15a731a660cb51f39111be3055da70e015fb59339c02a62443044cb	mtu hatachakat taarifa binafsi nyeti bila ridhaa ya maandishi ya mhusika wa taa rifa
sw	swh	BUNGE	4163	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	15a0d507f1fb565c5d3e6419c5a29fe24cce7319218f92540874fbbae6bdfbbb	9f9ba05cdf82fc2b01c01ca9991aaf3b526220ee04b07add2cd927c6729212cd	ridhaa chini ya kifungu idogo cha inaweza uondolewa na mhusika wa taarifa wakati wowote na bil maelezo au gharam yoyote
sw	swh	BUNGE	4164	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	ced24bb7328b95f8e424138c7bf2e0c253f1320b939b091121ec3e87f3871d7f	e4b0a3fc82d53580e8c0d70065545c3a94ef76240c07a3fc1238998661473d3a	aziri kupit ia kanuni anaweza kuamua mazingira ambayo katazo la uchak ataji wa taarifa binafsi lililoe lezwa chini ya kifungu hiki halitaweza kuondelewa hata kwa ridhaa ya mhu sika wa taarif a
sw	swh	BUNGE	4165	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	4e32dab7053f476ccd8f0ad34079849c5c645acc8ec5a63403c2ad0e4ac9b2f0	5b6f484805adcda9a9a548284ad69c457bfa263247e227b842f20d9f1ff701dc	endapo mhusika wa taarifa ambaye ridhaa yake inaombwa kwa madhumuni ya sheria ii ni toto mtu asiyekuwa na akili timamu au mtu mwingine yeyote asiye na uwezo wa kutoa ridh aa ridhaa ya tu huyo itapatikana kutoka kwa zazi lezi mrithi wakili wake au mtu mwingine eyote anayetambulika isheria kwa niaba yake anayepas wa kutoa ridhaa
sw	swh	BUNGE	4166	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	c1288e1ac910a6c64b78e1b866324e1c8cce240c2a51ea754a37e7343995c829	1c5e23d27225c8c7712a6e4286b7dbd63648b24af5970f35ab5a18f5b5cc5337	kifungu kidogo cha hakitatumika iwapo a uchakata ji ni muh imu kwa zingatiaji wa sheria nyingin e b uchakata ji ni muhimu kulinda aslahi muhimu ya mhusika wa taarifa au ya tu mwingine iwapo mhu sika wa taarifa hawezi kutoa rid haa yake au hajawakilishwa na wakilishi wake kisheria c uchaka taji ni muhimu kwa ajili ya ufung ua uendeshaji au utetezi wa madai ya kisheria d uchaka taji unahusiana na taarifa binafsi zilizowekwa wazi kwa umma na mhusika wa taarifa e uchakata ji ni muhimu wa madhumuni ya tafi ti ya kisayansi na tume kwa miongozo maalum imeainisha azingira ambayo uchakata ji huo unaweza kufanyika au f uchakata ji ni muhimu kwa madh umuni ya kitabibu kwa aslahi ya mhusika wa taa rifa na taarifa binafsi ny eti zinazohusika zinachaka twa chini ya usimamizi wa mtaalamu wa afya kwa mujibu wa sheria inayosimamia hu duma hizo
sw	swh	BUNGE	4167	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	e28846317559162aec1f9d1e2a3b2838e3ecbec1e3ec261a5873bd78a58688b3	404a068e5525e217653ad1bf03e9f7048157fb96a7cf657c1d6d33f9368a6245	sehemu tano na sheria ya ulinzi wa taarifa binafsi usafirisha ji wa taa rifa binafsi nje ya nchi kusafirisha taarifa binafsi kwenda nchi yenye ulin zi wa kutosha wa taarifa binaf si
sw	swh	BUNGE	4168	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	789781650ad837f35d46e55f8875dd1a649536b442d3cbd1338ffa3815eb31a3	9b1eeebdae0dbea1a93beb9c5e1294f79066b90614df95a8f8f704e19a5c4cd4	tume inaweza kwa kuzingatia asharti sheria hii kuzuia usafirishaji wa taarifa binafsi kwenda nje ya nchi
sw	swh	BUNGE	4169	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	7c297c5d79b6602216c588523f8e8e3ea395664aa815ae05dac198d7ddd07a23	651b6d569368ec4ff487a00c32aca4e48a01a0f9c3f3b6d01e68c394141a8364	taari fa binafsi itasafirishwa kwenda nchi yenye mfumo wa kisheria unaotoa ulin zi wa kutosha wa taarifa binafsi pa le ambapo a mpokeaj atabainisha kuwa taarifa binafsi ni muhimu kwa utekelezaji wa juk umu lenye maslahi ya umma au kwa mujibu wa shughuli halali za mkusanyaji wa taarifa binafsi au b mpokeaji atabainisha muhimu wa kusafirisha taarifa na hakuna sababu ya kudhani kwamba maslahi halali ya mhusika wa taarifa yanaweza kuathiriwa na usafirishaji au uchakataji kat ika nchi inayopokea
sw	swh	BUNGE	4170	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	8f0d0ef21a941cd20b1b6ce20fb471637cb591eed6dbb17d3a89a83100082e14	38a2e4a2fd7aa71341447d0877479d0cd00577827c94c84507cf9793694ef5ac	mkusanyaj atapaswa bil kujali kifungu kidogo cha kufanya tathmini ya awali ya umuhimu wa usafirishaji wa taari fa binafsi
sw	swh	BUNGE	4171	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	eb113612707f5908f9611c5e2a346a63cad0188de91be075f58975afd866ac30	b385762bb416ce257a51d2b258319e57333576cc59a6c5cf0673ddc4b42ad535	mpok eaji atahakikisha kuwa umuhimu wa usafirishaji wa taarifa binafsi unaweza kuthib itishwa baadaye
sw	swh	BUNGE	4172	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	6df8a7141273eec07ecd02c13f2dbc16bdeceb221d0f409bda9199510bd35645	a93f933954953a37a9968397b9a55e9b9c8dba7616a09fa9273fd746150506f8	mkusanyaji atahakikisha kw amba mpok eaji anachak ata taarifa binafsi kwa madhumuni ambayo yalip elekea kusafirishwa kwa taarifa husika pekee
sw	swh	BUNGE	4173	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	2af9b9b2c7739afc9bedc7e23ec385807fc1947b8df614e7765230e2879d4675	cdbcca0fc4e681d48db359ac2e717c91fba61c9f09146c0dca5bc987d9864039	kusafirisha kwenda nchi isiyo na ulinzi wa kutosha wa taarifa binaf si
sw	swh	BUNGE	4174	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	47ec754b17d10f9940bdb4c959464271f21bf48639565c5a2eb4c21ea7af758b	c123761eb509837abb002220dd6472f4169b8cfadf816e73c0817ae00125c5a3	aarifa binafsi zitasa firishwa kwenda nchi nyingine tofauti na zile zilizotajwa kati ka kifungu cha ikiwa ulinzi wa kutosha umehakikishwa kati ka nchi ya mpokeaji na taarifa inasafirishwa kwa dhumuni la kuruhusu uchakataji lioruhusiwa kufanyika na mkusanyaji
sw	swh	BUNGE	4175	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	66db811bad540db9ec3266ed1c49f8ce98d437ecc0881f7c8b693e34c1266661	ff9c96086cc2e6d573d57eb2b35c4ff617d0706947ef384e7c56950c32dfd552	utoshelevu wa kiwango cha ulinzi unao tolewa na nchi nyingine utatathm iniwa kwa kuzinga tia a azingira yote yanayozunguka usafirishaji wa taarifa binafsi husika b aina ya taarifa binafsi c madhumuni na muda wa uchakata ji unaopendekezwa na sheria ya ulinzi wa taarifa binafsi d nchi ya mpokeaj i e sheria hu sika zinazo tumika katika nch nyingin e na f kanuni za kitaaluma na hatua za kiusa lama ambazo zinazingatiwa katika nchi ya mpokeaj i
sw	swh	BUNGE	4176	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	c0346272d606f8ba3d76e46077bd0e78a0d3ac10e578257fb9dc25660799593d	a685bccba71269823587da3d95884c180e8c5772b51c5f96ba49703a8a980f40	aziri baada ya kushauriana na ume na kwa kupit ia kanuni ataainisha aina ya uchakata ji na azingir ambayo usafirishaji wa taa rifa binaf si kwenda nje ya nchi hautaruhusiwa
sw	swh	BUNGE	4177	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	5db4cfe5779f301c0eebd3882a9481e5cb9adbb679b71e711c200240c7359b48	7a990646d5a147b616b8533849aa4a7a99e0831b147cd7d1fdcb986e1b6c609d	bila ujali masharti ya kifungu kidogo cha usafirishaji wa taarifa binafsi kwenda kwa mpo keaji je ya nchi au katika nchi ambayo haina uhakika wa ulin zi wa kutosha unaweza kufanyika pale amb apo a mhusika wa taa rifa ametoa idhini kwa usafirishaji unaopendekezwa b usafirishaji ni muhimu kwa uteke lezaji wa mkataba kati ya mhusika wa taa rifa na mkusanyaji au utekeleza ji wa hatua za awali mkataba zilizochukuliwa kwa kujibu ombi la mhusika wa taa rifa c usafirishaji ni muhimu kwa ajili ya kuingia au kutekeleza mkataba ulioingiwa au utakaoingiwa kati ya mkusanyaji na tu mwingine kwa maslahi ya mhusika wa taa rifa d usafirishaji ni muhimu au unahitajika kisheria kwa aslahi ya umma au kwa ajili ufunguaji uendeshaji au ute tezi wa madai ya kisheria e usafirishaji ni muhimu kwa ajili ya kulinda maslahi halali ya mhusika wa taa rifa na f usafirishaji unafanywa kwa ujibu wa sheria unalenga kutoa taa rifa kwa mma na natoa fursa ya mashauriano wa umma wa ujumla au kwa mtu yeyote mwenye aslahi halali kuwasilisha maoni yake kwa kuzingatia mashar ti yaliyowek wa katika sheria
sw	swh	BUNGE	4178	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	fef2dc50e3443e15041cb0421ca76d3b25e9ef171fdfffc72cefee4eaa649b79	e08609feb0acba58931e9286c8fce753c0c4985e4cd1c77788b6ade8f2210f05	bila kuathiri masharti ya sheria hi i tum inaweza ku idhinisha safirisha ji wa taa rifa binafsi kwenda nchi ya mpokeaji au nchi nyingine yoyote ambayo haijaweka ulinzi wa kutosha wa taarifa binafsi katika na sheria ya ulinzi wa taarifa binafsi sheria zake ikiwa mkusanyaji ataihakikishia tume kwamba una ulin zi wa kutosha wa taarifa binafsi uhuru na haki za msingi za mhusika wa taarifa na utekeleza ji wa haki za mhusika wa ta arifa na kwamba ulin zi huo unaweza kutekelezwa kupitia hatua zinazojitosheleza kisheria kiu salama na masharti husika ya mkataba
sw	swh	BUNGE	4179	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	197deafc407ef95cbc3e560dd4ed334dc3804ccd25688daafe0a86b31ee7a011	380bf1c9773ad7ab065e40218daa5c77dc499cd2be610669de5d91539a9dad3f	sehemu sita haki za wahusika wa taarifa haki ya kupata taarifa binaf si
sw	swh	BUNGE	4180	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	0249880937ca72b8d4b7d4bd4daa56c1fa4d08fd0848923f1957cbd37a1d65b6	3c0b8a8b83b0a5c65cb9340b2f67a8b4b3393f7eed859461b2ce37f949e91820	kwa kuzingatia masharti ya sheria hii mhusika wa taa rifa ana haki ya a kufahamishwa na mk usanyaji yeyote endapo taarifa binafsi zina chakatwa na mkusanyaji huyo au mkusanyaji mwingine kwa niaba mkusanyaji huyo b kupewa na mkusanyaji aelezo ya i taarifa binafsi zinazomhusu ii madhumuni ya uchakataji na iii wapokeaji au makundi ya wapokeaj waliopewa au wanaoweza kupewa taarifa hizo c pale ambapo uchakataji wa taa rifa binafsi kwa njia ya kiotom atiki kwa madh umuni ya kutath mini masual yanayomh usu um etumika au unaweza kutumika kama msingi pekee wa maamuzi yenye athari kubwa kwake kufahamishwa na mkusanyaji kuhusu sababu zilizotu mika kufikia uamuzi huo
sw	swh	BUNGE	4181	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	ef5dfef848e4c9e35c840769e7b65dac82d16cb770b1c281abdced85edb98b96	f1938b1c559b250e2b8089a0a4eec9bdedab12a968bf7067337ebf4e4cde9259	bila ujali masharti ya kifungu kidogo cha mkusanyaji hatalazimika kutoa taarifa kwa mhusika wa taarifa endapo taarifa hizo a siyo sahihi b zinahu sika katika uchunguzi kwa mujibu wa sheria au c zimezuiliwa kwa am ri ya mahakama
sw	swh	BUNGE	4182	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	cf9bebd25b0f87ccaf8712e3bd58fdcd4bdfb7fc7ef926d0a0c11cb2d14b0b92	6a1d81c3c1273b7ead9bc763d90997abbb9531eb11b3130679d0c22e44f95ecd	haki ya kuzuia uchakataji unaoweza kumuathiri mhusika taarifa
sw	swh	BUNGE	4183	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	cef7f4cc34501895e4acd111c895b254576a3b39a886697b22c1459ca08b2559	b8561ddba8af664982f169a1f896e3b3baac8857a1c1e8841eeb93a736af3b32	wa kuzingatia kifungu kidogo cha mhusika wa taarifa ana haki ya kumtaka mkusanyaji kupit ia utar atibu utakaoainishwa atika kanun i kusitisha au kutoanza uchakataji wa taarifa binafsi yoyote na sheria ya ulinzi wa taarifa binafsi inayomhusu ikiwa uchakata ji huo unaweza kusababisha madhara makubwa kwake au kwa mtu mwingine
sw	swh	BUNGE	4184	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	c47f0a26c05ad555fcedf10b65dd6e6725ca8d5a70e6340f39a6ce53fbd9c519	bf5353ac2892fc84f193f3ca9d691086dc6bf6e58f35de6beb4d9d53d72a5221	kifungu kidogo cha hakitatumika katika mazingira yaliyoondo lewa katika mawanda ya masharti ya sheri hii
sw	swh	BUNGE	4185	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	54f9d42da754112b81f05c8238cfbe870d296f54f116a2a2f2848478bc211ba9	031da32be28c41876c2bcf16fa494d1204cc86ee9d9e156f87af5c79d1b3bd47	haki ya kuzuia uchakataji wa taarifa binafsi kutumika kwa madhum uni ya utangazaji wa biashara
sw	swh	BUNGE	4186	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	4a7db9568124f3c594972d1c6a74e400a83430cefe1c7c1c6361a0331f76b320	c5403df80bcfb7e9860a5b1ee4e98ac7ecc47ed24707d0fe0e504c04af36bfcb	mhusika wa ta arifa kwa kuzingatia utaratibu utakao ainishwa kwen ye kanuni anaweza kumtaka mkusanyaji kuacha uchakata taari fa zake binafsi kwa madhumuni ya atangazo ya biash ara
sw	swh	BUNGE	4187	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	f7db67f3067f4c073c9f9a071813bce84c98a1b1fbc05bfe71d50210e7b0394a	fc6d656d69868510179321e7eaf8a5114939a6ef73a8e0035e3074f43cf6c9de	kwa kuzingatia kifungu kidogo cha mhusika wa taa rifa anaweza kuingia mk ataba na mkusanyaji kwa adhumuni ya kutum ia au kuchakat taarifa zake binafsi kwa ajili ya kunufaika kifedha
sw	swh	BUNGE	4188	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	bfaa510ba895d08962699b182a6b9256a2b56cebb53df03a6937fd7976f5d985	e3783865376ce332032bd6b5c261ba1c01e30c973ccf0468741fce3930bde407	katika kifungu hiki matangazo ya bias hara yanaju muisha wasilisho kwa namna yoyote ya tangazo la kibiashara linaloelekezwa kwa mtu fulani
sw	swh	BUNGE	4189	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	5f4edc59b99df042ce02dc3ad1fb11f78459df7dcc719efb7e78614011c2220c	e148e1cb12f9b177be5b2e149a551bebc8803d484b999772d0ee5e242d409573	haki ku husiana na uamu zi unaofany wa kiotomatiki
sw	swh	BUNGE	4190	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	454c14f86de03c3a434f96a98f3a8d420355326db58462b07bc74c22288cfaae	872bf319557c4fc292b708abe6fb0bbe82660fab2378a14c958163320298415f	mhusika wa taarifa anawez a kupitia utaratibu utakao ainishwa kwenye kanuni kumtaka mkusanyaji kuhakikisha kwamba uamuzi wowote unaofanywa na mkusanyaji au kwa niaba ya mkusanyaji ambao una athari kubwa kwa mhusika wa taa rifa hautegemei uchakataji kwa njia ya kioto matiki pekee
sw	swh	BUNGE	4191	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	ed838ed935f912d6607f41af364cd331b2b8742a2b312ed0e3f11aaac58ed0d1	2d502ada09d39c564bfc8460d438cd1effbdb9c755678c9991b3a0cae079652f	bila uathiri mashar ti ya kifungu kidogo cha ale ambapo uamuzi wenye athari kubwa kwa mhusika wa taarifa un ategem ea uchakata ji wa iotomatiki pekee a mkusanyaji atalazimika apema iw ezekanavyo kumtaarifu mhusika wa taarifa kw amba uamuzi ulichukuliwa kwa kutegemea uchakataji wa kioto matiki na b mhusika wa taarifa anaweza umtaka mkusanyaji kushughulikia upya uamuzi
